Time [s],Voltage [V],Current [A],Cell Temperature [K],Separator Temperature [K]
569.0,4.035841283657252,2.0,298.15,298.15
570.0,4.035823758723097,2.0,298.15,298.15
571.0,4.0358061658096664,2.0,298.15,298.15
572.0,4.0357885041700206,2.0,298.15,298.15
573.0,4.035770773061545,2.0,298.15,298.15
574.0,4.035752971746069,2.0,298.15,298.15
575.0,4.0357350994897185,2.0,298.15,298.15
576.0,4.035717155563052,2.0,298.15,298.15
577.0,4.035699139240874,2.0,298.15,298.15
578.0,4.03568104980241,2.0,298.15,298.15
579.0,4.035662886531141,2.0,298.15,298.15
580.0,4.035644648714902,2.0,298.15,298.15
581.0,4.035626335645783,2.0,298.15,298.15
582.0,4.035607946620167,2.0,298.15,298.15
583.0,4.035589480938757,2.0,298.15,298.15
584.0,4.035570937906407,2.0,298.15,298.15
585.0,4.03555231683232,2.0,298.15,298.15
586.0,4.035533617029892,2.0,298.15,298.15
587.0,4.0355148378167645,2.0,298.15,298.15
588.0,4.035495978514778,2.0,298.15,298.15
589.0,4.035477038449952,2.0,298.15,298.15
590.0,4.035458016952556,2.0,298.15,298.15
591.0,4.035438913356959,2.0,298.15,298.15
592.0,4.035419727001782,2.0,298.15,298.15
593.0,4.035400457229747,2.0,298.15,298.15
594.0,4.035381103387704,2.0,298.15,298.15
595.0,4.03536166482673,2.0,298.15,298.15
596.0,4.035342140901912,2.0,298.15,298.15
597.0,4.035322530972494,2.0,298.15,298.15
598.0,4.035302834401839,2.0,298.15,298.15
599.0,4.035283050557408,2.0,298.15,298.15
600.0,4.035263178810642,2.0,298.15,298.15
601.0,4.035243218537171,2.0,298.15,298.15
602.0,4.035223169116594,2.0,298.15,298.15
603.0,4.035203029932607,2.0,298.15,298.15
604.0,4.035182800372904,2.0,298.15,298.15
605.0,4.035162479829219,2.0,298.15,298.15
606.0,4.035142067697275,2.0,298.15,298.15
607.0,4.035121563376791,2.0,298.15,298.15
608.0,4.035100966271519,2.0,298.15,298.15
609.0,4.03508027578913,2.0,298.15,298.15
610.0,4.0350594913413005,2.0,298.15,298.15
611.0,4.0350386123436515,2.0,298.15,298.15
612.0,4.03501763821574,2.0,298.15,298.15
613.0,4.0349965683810485,2.0,298.15,298.15
614.0,4.034975402266987,2.0,298.15,298.15
615.0,4.034954139304899,2.0,298.15,298.15
616.0,4.034932778929994,2.0,298.15,298.15
617.0,4.034911320581396,2.0,298.15,298.15
618.0,4.034889763702087,2.0,298.15,298.15
619.0,4.03486810773891,2.0,298.15,298.15
620.0,4.034846352142603,2.0,298.15,298.15
621.0,4.034824496367715,2.0,298.15,298.15
622.0,4.034802539872607,2.0,298.15,298.15
623.0,4.034780482119547,2.0,298.15,298.15
624.0,4.034758322574514,2.0,298.15,298.15
625.0,4.034736060707373,2.0,298.15,298.15
626.0,4.034713695991719,2.0,298.15,298.15
627.0,4.0346912279049745,2.0,298.15,298.15
628.0,4.034668655928296,2.0,298.15,298.15
629.0,4.034645979546619,2.0,298.15,298.15
630.0,4.034623198248602,2.0,298.15,298.15
631.0,4.034600311526697,2.0,298.15,298.15
632.0,4.034577318877011,2.0,298.15,298.15
633.0,4.0345542197994115,2.0,298.15,298.15
634.0,4.034531013797476,2.0,298.15,298.15
635.0,4.0345077003784455,2.0,298.15,298.15
636.0,4.03448427905326,2.0,298.15,298.15
637.0,4.0344607493365565,2.0,298.15,298.15
638.0,4.0344371107466035,2.0,298.15,298.15
639.0,4.034413362805309,2.0,298.15,298.15
640.0,4.03438950503829,2.0,298.15,298.15
641.0,4.0343655369747236,2.0,298.15,298.15
642.0,4.03434145814743,2.0,298.15,298.15
643.0,4.034317268092879,2.0,298.15,298.15
644.0,4.0342929663510665,2.0,298.15,298.15
645.0,4.034268552465647,2.0,298.15,298.15
646.0,4.034244025983798,2.0,298.15,298.15
647.0,4.034219386456323,2.0,298.15,298.15
648.0,4.034194633437523,2.0,298.15,298.15
649.0,4.0341697664852925,2.0,298.15,298.15
650.0,4.034144785161043,2.0,298.15,298.15
651.0,4.034119689029718,2.0,298.15,298.15
652.0,4.034094477659778,2.0,298.15,298.15
653.0,4.034069150623184,2.0,298.15,298.15
654.0,4.034043707495386,2.0,298.15,298.15
655.0,4.034018147855335,2.0,298.15,298.15
656.0,4.033992471285457,2.0,298.15,298.15
657.0,4.033966677371637,2.0,298.15,298.15
658.0,4.033940765703188,2.0,298.15,298.15
659.0,4.033914735872922,2.0,298.15,298.15
660.0,4.03388858747704,2.0,298.15,298.15
661.0,4.033862320115162,2.0,298.15,298.15
662.0,4.033835933390387,2.0,298.15,298.15
663.0,4.033809426909128,2.0,298.15,298.15
664.0,4.033782800281224,2.0,298.15,298.15
665.0,4.033756053119938,2.0,298.15,298.15
666.0,4.033729185041849,2.0,298.15,298.15
667.0,4.033702195666913,2.0,298.15,298.15
668.0,4.03367508461846,2.0,298.15,298.15
669.0,4.033647851523133,2.0,298.15,298.15
670.0,4.033620496010922,2.0,298.15,298.15
671.0,4.033593017715122,2.0,298.15,298.15
672.0,4.033565416272355,2.0,298.15,298.15
673.0,4.033537691322539,2.0,298.15,298.15
674.0,4.033509842508878,2.0,298.15,298.15
675.0,4.033481869477868,2.0,298.15,298.15
676.0,4.033453771879242,2.0,298.15,298.15
677.0,4.03342554936603,2.0,298.15,298.15
678.0,4.033397201594516,2.0,298.15,298.15
679.0,4.033368728224183,2.0,298.15,298.15
680.0,4.033340128917786,2.0,298.15,298.15
681.0,4.033311403341256,2.0,298.15,298.15
682.0,4.033282551163771,2.0,298.15,298.15
683.0,4.033253572057701,2.0,298.15,298.15
684.0,4.033224465698578,2.0,298.15,298.15
685.0,4.033195231765166,2.0,298.15,298.15
686.0,4.033165869939328,2.0,298.15,298.15
687.0,4.033136379906164,2.0,298.15,298.15
688.0,4.033106761353848,2.0,298.15,298.15
689.0,4.0330770139737515,2.0,298.15,298.15
690.0,4.033047137460336,2.0,298.15,298.15
691.0,4.033017131511217,2.0,298.15,298.15
692.0,4.032986995827089,2.0,298.15,298.15
693.0,4.032956730111763,2.0,298.15,298.15
694.0,4.032926334072133,2.0,298.15,298.15
695.0,4.032895807418155,2.0,298.15,298.15
696.0,4.032865149862905,2.0,298.15,298.15
697.0,4.032834361122469,2.0,298.15,298.15
698.0,4.032803440915985,2.0,298.15,298.15
699.0,4.032772388965684,2.0,298.15,298.15
700.0,4.032741204996753,2.0,298.15,298.15
701.0,4.032709888737443,2.0,298.15,298.15
702.0,4.032678439919004,2.0,298.15,298.15
703.0,4.032646858275704,2.0,298.15,298.15
704.0,4.03261514354476,2.0,298.15,298.15
705.0,4.032583295466406,2.0,298.15,298.15
706.0,4.032551313783839,2.0,298.15,298.15
707.0,4.0325191982432145,2.0,298.15,298.15
708.0,4.032486948593626,2.0,298.15,298.15
709.0,4.032454564587134,2.0,298.15,298.15
710.0,4.032422045978702,2.0,298.15,298.15
711.0,4.032389392526225,2.0,298.15,298.15
712.0,4.0323566039905305,2.0,298.15,298.15
713.0,4.032323680135316,2.0,298.15,298.15
714.0,4.032290620727183,2.0,298.15,298.15
715.0,4.032257425535647,2.0,298.15,298.15
716.0,4.0322240943330385,2.0,298.15,298.15
717.0,4.0321906268945895,2.0,298.15,298.15
718.0,4.032157022998365,2.0,298.15,298.15
719.0,4.032123282425314,2.0,298.15,298.15
720.0,4.032089404959155,2.0,298.15,298.15
721.0,4.032055390386484,2.0,298.15,298.15
722.0,4.032021238496703,2.0,298.15,298.15
723.0,4.0319869490819755,2.0,298.15,298.15
724.0,4.031952521937325,2.0,298.15,298.15
725.0,4.0319179568605,2.0,298.15,298.15
726.0,4.031883253652083,2.0,298.15,298.15
727.0,4.031848412115387,2.0,298.15,298.15
728.0,4.031813432056467,2.0,298.15,298.15
729.0,4.031778313284167,2.0,298.15,298.15
730.0,4.031743055610028,2.0,298.15,298.15
731.0,4.031707658848352,2.0,298.15,298.15
732.0,4.031672122816134,2.0,298.15,298.15
733.0,4.031636447333111,2.0,298.15,298.15
734.0,4.031600632221664,2.0,298.15,298.15
735.0,4.031564677306921,2.0,298.15,298.15
736.0,4.03152858241665,2.0,298.15,298.15
737.0,4.031492347381309,2.0,298.15,298.15
738.0,4.031455972034022,2.0,298.15,298.15
739.0,4.031419456210527,2.0,298.15,298.15
740.0,4.031382799749256,2.0,298.15,298.15
741.0,4.031346002491247,2.0,298.15,298.15
742.0,4.031309064280146,2.0,298.15,298.15
743.0,4.0312719849622365,2.0,298.15,298.15
744.0,4.031234764386398,2.0,298.15,298.15
745.0,4.031197402404111,2.0,298.15,298.15
746.0,4.031159898869422,2.0,298.15,298.15
747.0,4.031122253638973,2.0,298.15,298.15
748.0,4.031084466571959,2.0,298.15,298.15
749.0,4.031046537530152,2.0,298.15,298.15
750.0,4.03100846637784,2.0,298.15,298.15
751.0,4.030970252981861,2.0,298.15,298.15
752.0,4.030931897211597,2.0,298.15,298.15
753.0,4.030893398938943,2.0,298.15,298.15
754.0,4.030854758038272,2.0,298.15,298.15
755.0,4.030815974386519,2.0,298.15,298.15
756.0,4.030777047863042,2.0,298.15,298.15
757.0,4.030737978349731,2.0,298.15,298.15
758.0,4.030698765730937,2.0,298.15,298.15
759.0,4.03065940989345,2.0,298.15,298.15
760.0,4.030619910726556,2.0,298.15,298.15
761.0,4.030580268121951,2.0,298.15,298.15
762.0,4.030540481973755,2.0,298.15,298.15
763.0,4.030500552178568,2.0,298.15,298.15
764.0,4.030460478635347,2.0,298.15,298.15
765.0,4.03042026124551,2.0,298.15,298.15
766.0,4.030379899912825,2.0,298.15,298.15
767.0,4.030339394543482,2.0,298.15,298.15
768.0,4.030298745046055,2.0,298.15,298.15
769.0,4.030257951331439,2.0,298.15,298.15
770.0,4.030217013312951,2.0,298.15,298.15
771.0,4.030175930906211,2.0,298.15,298.15
772.0,4.030134704029233,2.0,298.15,298.15
773.0,4.030093332602313,2.0,298.15,298.15
774.0,4.030051816548115,2.0,298.15,298.15
775.0,4.030010155791573,2.0,298.15,298.15
776.0,4.029968350259981,2.0,298.15,298.15
777.0,4.029926399882893,2.0,298.15,298.15
778.0,4.029884304592144,2.0,298.15,298.15
779.0,4.0298420643219055,2.0,298.15,298.15
780.0,4.029799679008535,2.0,298.15,298.15
781.0,4.029757148590716,2.0,298.15,298.15
782.0,4.029714473009369,2.0,298.15,298.15
783.0,4.029671652207626,2.0,298.15,298.15
784.0,4.02962868613091,2.0,298.15,298.15
785.0,4.029585574726829,2.0,298.15,298.15
786.0,4.029542317945188,2.0,298.15,298.15
787.0,4.029498915738028,2.0,298.15,298.15
788.0,4.029455368059631,2.0,298.15,298.15
789.0,4.029411674866373,2.0,298.15,298.15
790.0,4.02936783611689,2.0,298.15,298.15
791.0,4.0293238517719345,2.0,298.15,298.15
792.0,4.029279721794454,2.0,298.15,298.15
793.0,4.029235446149547,2.0,298.15,298.15
794.0,4.029191024804433,2.0,298.15,298.15
795.0,4.029146457728495,2.0,298.15,298.15
796.0,4.0291017448932225,2.0,298.15,298.15
797.0,4.029056886272233,2.0,298.15,298.15
798.0,4.029011881841239,2.0,298.15,298.15
799.0,4.028966731578078,2.0,298.15,298.15
800.0,4.028921435462649,2.0,298.15,298.15
801.0,4.028875993476955,2.0,298.15,298.15
802.0,4.028830405605071,2.0,298.15,298.15
803.0,4.0287846718331055,2.0,298.15,298.15
804.0,4.028738792149275,2.0,298.15,298.15
805.0,4.02869276654378,2.0,298.15,298.15
806.0,4.028646595008924,2.0,298.15,298.15
807.0,4.028600277539015,2.0,298.15,298.15
808.0,4.028553814130349,2.0,298.15,298.15
809.0,4.028507204781278,2.0,298.15,298.15
810.0,4.028460449492123,2.0,298.15,298.15
811.0,4.028413548265234,2.0,298.15,298.15
812.0,4.0283665011049266,2.0,298.15,298.15
813.0,4.028319308017477,2.0,298.15,298.15
814.0,4.028271969011167,2.0,298.15,298.15
815.0,4.028224484096229,2.0,298.15,298.15
816.0,4.028176853284812,2.0,298.15,298.15
817.0,4.028129076591043,2.0,298.15,298.15
818.0,4.02808115403097,2.0,298.15,298.15
819.0,4.028033085622564,2.0,298.15,298.15
820.0,4.027984871385727,2.0,298.15,298.15
821.0,4.0279365113422365,2.0,298.15,298.15
822.0,4.027888005515827,2.0,298.15,298.15
823.0,4.027839353932062,2.0,298.15,298.15
824.0,4.0277905566184105,2.0,298.15,298.15
825.0,4.027741613604242,2.0,298.15,298.15
826.0,4.027692524920757,2.0,298.15,298.15
827.0,4.027643290601022,2.0,298.15,298.15
828.0,4.027593910679938,2.0,298.15,298.15
829.0,4.02754438519429,2.0,298.15,298.15
830.0,4.027494714182635,2.0,298.15,298.15
831.0,4.027444897685417,2.0,298.15,298.15
832.0,4.027394935744824,2.0,298.15,298.15
833.0,4.02734482840491,2.0,298.15,298.15
834.0,4.027294575711505,2.0,298.15,298.15
835.0,4.027244177712222,2.0,298.15,298.15
836.0,4.027193634456456,2.0,298.15,298.15
837.0,4.027142945995365,2.0,298.15,298.15
838.0,4.027092112381914,2.0,298.15,298.15
839.0,4.027041133670766,2.0,298.15,298.15
840.0,4.026990009918396,2.0,298.15,298.15
841.0,4.026938741182938,2.0,298.15,298.15
842.0,4.026887327524339,2.0,298.15,298.15
843.0,4.026835769004196,2.0,298.15,298.15
844.0,4.026784065685868,2.0,298.15,298.15
845.0,4.026732217634421,2.0,298.15,298.15
846.0,4.026680224916592,2.0,298.15,298.15
847.0,4.026628087600808,2.0,298.15,298.15
848.0,4.026575805757215,2.0,298.15,298.15
849.0,4.026523379457588,2.0,298.15,298.15
850.0,4.0264708087754,2.0,298.15,298.15
851.0,4.026418093785736,2.0,298.15,298.15
852.0,4.026365234565414,2.0,298.15,298.15
853.0,4.026312231192777,2.0,298.15,298.15
854.0,4.026259083747897,2.0,298.15,298.15
855.0,4.0262057923124255,2.0,298.15,298.15
856.0,4.026152356969667,2.0,298.15,298.15
857.0,4.026098777804466,2.0,298.15,298.15
858.0,4.026045054903334,2.0,298.15,298.15
859.0,4.025991188354335,2.0,298.15,298.15
860.0,4.025937178247154,2.0,298.15,298.15
861.0,4.02588302467299,2.0,298.15,298.15
862.0,4.025828727724693,2.0,298.15,298.15
863.0,4.025774287496583,2.0,298.15,298.15
864.0,4.025719704084617,2.0,298.15,298.15
865.0,4.025664977586244,2.0,298.15,298.15
866.0,4.025610108100451,2.0,298.15,298.15
867.0,4.0255550957277695,2.0,298.15,298.15
868.0,4.025499940570256,2.0,298.15,298.15
869.0,4.025444642731461,2.0,298.15,298.15
870.0,4.025389202316438,2.0,298.15,298.15
871.0,4.025333619431761,2.0,298.15,298.15
872.0,4.025277894185468,2.0,298.15,298.15
873.0,4.025222026687085,2.0,298.15,298.15
874.0,4.02516601704764,2.0,298.15,298.15
875.0,4.025109865379563,2.0,298.15,298.15
876.0,4.0250535717968035,2.0,298.15,298.15
877.0,4.024997136414724,2.0,298.15,298.15
878.0,4.0249405593501395,2.0,298.15,298.15
879.0,4.024883840721303,2.0,298.15,298.15
880.0,4.024826980647901,2.0,298.15,298.15
881.0,4.024769979251009,2.0,298.15,298.15
882.0,4.024712836653143,2.0,298.15,298.15
883.0,4.0246555529782135,2.0,298.15,298.15
884.0,4.0245981283515215,2.0,298.15,298.15
885.0,4.024540562899762,2.0,298.15,298.15
886.0,4.024482856751005,2.0,298.15,298.15
887.0,4.02442501003469,2.0,298.15,298.15
888.0,4.02436702288163,2.0,298.15,298.15
889.0,4.024308895424006,2.0,298.15,298.15
890.0,4.024250627795323,2.0,298.15,298.15
891.0,4.024192220130438,2.0,298.15,298.15
892.0,4.024133672565562,2.0,298.15,298.15
893.0,4.024074985238184,2.0,298.15,298.15
894.0,4.024016158287175,2.0,298.15,298.15
895.0,4.023957191852681,2.0,298.15,298.15
896.0,4.023898086076146,2.0,298.15,298.15
897.0,4.023838841100351,2.0,298.15,298.15
898.0,4.023779457069312,2.0,298.15,298.15
899.0,4.023719934128369,2.0,298.15,298.15
900.0,4.023660272424142,2.0,298.15,298.15
901.0,4.023600472104463,2.0,298.15,298.15
902.0,4.023540533318492,2.0,298.15,298.15
903.0,4.023480456216592,2.0,298.15,298.15
904.0,4.02342024095041,2.0,298.15,298.15
905.0,4.023359887672796,2.0,298.15,298.15
906.0,4.023299396537839,2.0,298.15,298.15
907.0,4.0232387677008825,2.0,298.15,298.15
908.0,4.023178001318443,2.0,298.15,298.15
909.0,4.023117097548268,2.0,298.15,298.15
910.0,4.023056056549299,2.0,298.15,298.15
911.0,4.022994878481699,2.0,298.15,298.15
912.0,4.022933563506754,2.0,298.15,298.15
913.0,4.0228721117870245,2.0,298.15,298.15
914.0,4.022810523486141,2.0,298.15,298.15
915.0,4.022748798768984,2.0,298.15,298.15
916.0,4.022686937801532,2.0,298.15,298.15
917.0,4.022624940750948,2.0,298.15,298.15
918.0,4.022562807785533,2.0,298.15,298.15
919.0,4.02250053907471,2.0,298.15,298.15
920.0,4.022438134789059,2.0,298.15,298.15
921.0,4.022375595100271,2.0,298.15,298.15
922.0,4.022312920181124,2.0,298.15,298.15
923.0,4.022250110205558,2.0,298.15,298.15
924.0,4.022187165348582,2.0,298.15,298.15
925.0,4.022124085786283,2.0,298.15,298.15
926.0,4.022060871695876,2.0,298.15,298.15
927.0,4.021997523255629,2.0,298.15,298.15
928.0,4.021934040644905,2.0,298.15,298.15
929.0,4.021870424044106,2.0,298.15,298.15
930.0,4.021806673634706,2.0,298.15,298.15
931.0,4.021742789599255,2.0,298.15,298.15
932.0,4.021678772121292,2.0,298.15,298.15
933.0,4.021614621385479,2.0,298.15,298.15
934.0,4.021550337577417,2.0,298.15,298.15
935.0,4.021485920883795,2.0,298.15,298.15
936.0,4.0214213714923215,2.0,298.15,298.15
937.0,4.021356689591664,2.0,298.15,298.15
938.0,4.0212918753715545,2.0,298.15,298.15
939.0,4.021226929022681,2.0,298.15,298.15
940.0,4.021161850736769,2.0,298.15,298.15
941.0,4.021096640706446,2.0,298.15,298.15
942.0,4.021031299125433,2.0,298.15,298.15
943.0,4.020965826188315,2.0,298.15,298.15
944.0,4.020900222090697,2.0,298.15,298.15
945.0,4.020834487029128,2.0,298.15,298.15
946.0,4.020768621201127,2.0,298.15,298.15
947.0,4.020702624805133,2.0,298.15,298.15
948.0,4.020636498040526,2.0,298.15,298.15
949.0,4.020570241107643,2.0,298.15,298.15
950.0,4.020503854207681,2.0,298.15,298.15
951.0,4.02043733754284,2.0,298.15,298.15
952.0,4.020370691316185,2.0,298.15,298.15
953.0,4.02030391573167,2.0,298.15,298.15
954.0,4.0202370109942045,2.0,298.15,298.15
955.0,4.020169977309518,2.0,298.15,298.15
956.0,4.020102814884289,2.0,298.15,298.15
957.0,4.020035523926019,2.0,298.15,298.15
958.0,4.019968104643154,2.0,298.15,298.15
959.0,4.019900557244922,2.0,298.15,298.15
960.0,4.019832881941483,2.0,298.15,298.15
961.0,4.0197650789437995,2.0,298.15,298.15
962.0,4.019697148463707,2.0,298.15,298.15
963.0,4.0196290907138765,2.0,298.15,298.15
964.0,4.019560905907812,2.0,298.15,298.15
965.0,4.019492594259846,2.0,298.15,298.15
966.0,4.019424155985121,2.0,298.15,298.15
967.0,4.019355591299628,2.0,298.15,298.15
968.0,4.019286900420127,2.0,298.15,298.15
969.0,4.019218083564191,2.0,298.15,298.15
970.0,4.0191491409502165,2.0,298.15,298.15
971.0,4.019080072797366,2.0,298.15,298.15
972.0,4.019010879325586,2.0,298.15,298.15
973.0,4.0189415607556045,2.0,298.15,298.15
974.0,4.018872117308916,2.0,298.15,298.15
975.0,4.0188025492078,2.0,298.15,298.15
976.0,4.018732856675259,2.0,298.15,298.15
977.0,4.018663039935105,2.0,298.15,298.15
978.0,4.018593099211826,2.0,298.15,298.15
979.0,4.01852303473073,2.0,298.15,298.15
980.0,4.018452846717782,2.0,298.15,298.15
981.0,4.0183825353997245,2.0,298.15,298.15
982.0,4.01831210100401,2.0,298.15,298.15
983.0,4.018241543758814,2.0,298.15,298.15
984.0,4.018170863893012,2.0,298.15,298.15
985.0,4.0181000616361855,2.0,298.15,298.15
986.0,4.018029137218635,2.0,298.15,298.15
987.0,4.017958090871307,2.0,298.15,298.15
988.0,4.017886922825894,2.0,298.15,298.15
989.0,4.017815633314735,2.0,298.15,298.15
990.0,4.017744222570834,2.0,298.15,298.15
991.0,4.017672690827901,2.0,298.15,298.15
992.0,4.017601038320282,2.0,298.15,298.15
993.0,4.017529265282988,2.0,298.15,298.15
994.0,4.017457371951677,2.0,298.15,298.15
995.0,4.017385358562672,2.0,298.15,298.15
996.0,4.017313225352904,2.0,298.15,298.15
997.0,4.017240972559959,2.0,298.15,298.15
998.0,4.017168600422045,2.0,298.15,298.15
999.0,4.017096109178004,2.0,298.15,298.15
1000.0,4.017023499067304,2.0,298.15,298.15
1001.0,4.016950770329973,2.0,298.15,298.15
1002.0,4.016877923206697,2.0,298.15,298.15
1003.0,4.016804957938747,2.0,298.15,298.15
1004.0,4.016731874767995,2.0,298.15,298.15
1005.0,4.016658673936867,2.0,298.15,298.15
1006.0,4.016585355688418,2.0,298.15,298.15
1007.0,4.016511920266263,2.0,298.15,298.15
1008.0,4.016438367914572,2.0,298.15,298.15
1009.0,4.016364698878108,2.0,298.15,298.15
1010.0,4.016290913402173,2.0,298.15,298.15
1011.0,4.016217011732643,2.0,298.15,298.15
1012.0,4.016142994115938,2.0,298.15,298.15
1013.0,4.016068860799007,2.0,298.15,298.15
1014.0,4.0159946120293615,2.0,298.15,298.15
1015.0,4.015920248055042,2.0,298.15,298.15
1016.0,4.015845769124584,2.0,298.15,298.15
1017.0,4.015771175487102,2.0,298.15,298.15
1018.0,4.015696467392177,2.0,298.15,298.15
1019.0,4.015621645089929,2.0,298.15,298.15
1020.0,4.015546708830988,2.0,298.15,298.15
1021.0,4.015471658866466,2.0,298.15,298.15
1022.0,4.015396495447978,2.0,298.15,298.15
1023.0,4.015321218827638,2.0,298.15,298.15
1024.0,4.015245829258025,2.0,298.15,298.15
1025.0,4.015170326992215,2.0,298.15,298.15
1026.0,4.015094712283767,2.0,298.15,298.15
1027.0,4.015018985386697,2.0,298.15,298.15
1028.0,4.014943146555468,2.0,298.15,298.15
1029.0,4.014867196045017,2.0,298.15,298.15
1030.0,4.014791134110764,2.0,298.15,298.15
1031.0,4.014714961008525,2.0,298.15,298.15
1032.0,4.014638676994595,2.0,298.15,298.15
1033.0,4.014562282325694,2.0,298.15,298.15
1034.0,4.014485777258979,2.0,298.15,298.15
1035.0,4.014409162052019,2.0,298.15,298.15
1036.0,4.014332436962839,2.0,298.15,298.15
1037.0,4.014255602249858,2.0,298.15,298.15
1038.0,4.014178658171904,2.0,298.15,298.15
1039.0,4.014101604988242,2.0,298.15,298.15
1040.0,4.014024442958497,2.0,298.15,298.15
1041.0,4.013947172342723,2.0,298.15,298.15
1042.0,4.013869793401346,2.0,298.15,298.15
1043.0,4.013792306395214,2.0,298.15,298.15
1044.0,4.013714711585517,2.0,298.15,298.15
1045.0,4.013637009233853,2.0,298.15,298.15
1046.0,4.013559199602158,2.0,298.15,298.15
1047.0,4.013481282952788,2.0,298.15,298.15
1048.0,4.013403259548413,2.0,298.15,298.15
1049.0,4.013325129652093,2.0,298.15,298.15
1050.0,4.013246893527202,2.0,298.15,298.15
1051.0,4.013168551437531,2.0,298.15,298.15
1052.0,4.013090103647143,2.0,298.15,298.15
1053.0,4.0130115504204715,2.0,298.15,298.15
1054.0,4.0129328920223015,2.0,298.15,298.15
1055.0,4.012854128717724,2.0,298.15,298.15
1056.0,4.01277526077214,2.0,298.15,298.15
1057.0,4.012696288451315,2.0,298.15,298.15
1058.0,4.012617212021299,2.0,298.15,298.15
1059.0,4.012538031748445,2.0,298.15,298.15
1060.0,4.012458747899446,2.0,298.15,298.15
1061.0,4.012379360741252,2.0,298.15,298.15
1062.0,4.012299870541155,2.0,298.15,298.15
1063.0,4.012220277566707,2.0,298.15,298.15
1064.0,4.012140582085756,2.0,298.15,298.15
1065.0,4.012060784366436,2.0,298.15,298.15
1066.0,4.0119808846771665,2.0,298.15,298.15
1067.0,4.011900883286611,2.0,298.15,298.15
1068.0,4.011820780463738,2.0,298.15,298.15
1069.0,4.011740576477765,2.0,298.15,298.15
1070.0,4.011660271598155,2.0,298.15,298.15
